replicate,inference_route,calibration,route_valid,route_reason,beta_hat,se,ucb,lcb,beta_min,p_infer_less,p_infer_greater,p_rand_less,p_rand_greater,p_seq_less,p_seq_greater,log_e_seq_less,log_e_seq_greater,infer_neg_pass,infer_pos_pass,magnitude_neg_pass,magnitude_pos_pass,component_disagreement,sigma_tau_design,sigma_tau_eff,N,N_eligible,N_estimable,N_nonestimable,nonestimable_fraction,nonestimable_reasons,median_leverage_fraction,min_leverage_fraction_estimable,estimability_summary_max_smd,estimability_summary_fired,estimability_information_sufficient,estimability_support_passed,estimability_opposite_passed,estimability_adequacy_passed,estimability_conclusion_changing,nonestimable_abs_bound_sum,support_ucb_upper,eligible_lcb_lower,eligible_ucb_upper,nbar_ret,sigma_blind,leak_excursion,leak_fired,delivery_p99_ms,delivery_fired,retention_imbalance,retention_fired,balance_fired,gate_required,gate_audited,gate_passed,gate_applicable,collider_inter_z,collider_smd,collider_rank_z,collider_fired,decision
10,assignment_isolation,plus_one_randomisation,True,ok,-44.222200150932785,2.2892231658023587,-9.533271112310771,-53.053338166886064,17.474021658634825,0.001,1.0,0.001,1.0,,,,,True,False,False,False,True,0.007071067811865475,0.007343791869068373,4,24,4,20,0.8333333333333334,"{""insufficient_leverage"": 20}",0.4560576351752822,0.5229885057471264,1.4518593580069337,True,True,False,False,False,True,7441.596892229309,308.47765865750273,-318.90876020403556,308.47765865750273,62.25,1.0124717341209781,0.03311698456914658,False,0.5025701409723391,False,0.022569444444444475,False,False,0.24588064289149555,0.022569444444444475,True,False,-23.529661107774285,1.4438481824211105,-27.6395178949487,True,selection_limited
11,assignment_isolation,plus_one_randomisation,True,ok,-38.12165923414388,5.849853675150591,-26.4560848639523,-48.38933373132568,17.900776734443006,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007186888089908999,7,24,7,17,0.7083333333333334,"{""insufficient_leverage"": 17}",0.4669270833333333,0.5040948275862068,1.3079238232743118,True,True,False,False,False,True,5993.452808772881,242.0108422802173,-263.8407560371734,242.0108422802173,62.0,1.0129980351334262,0.011515420162081715,False,0.5278969152320332,False,0.02118055555555559,False,False,0.21209409909740373,0.02118055555555559,True,True,-23.576255834671546,1.4132502494955668,-27.130868978128024,True,selection_limited
12,assignment_isolation,plus_one_randomisation,True,ok,-36.050564535453255,3.766997814944335,-20.691681942229152,-41.135776794631155,16.87162410735344,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007372234939356655,6,24,6,18,0.75,"{""insufficient_leverage"": 18}",0.4658693937345054,0.5246732026143792,1.427818253292598,True,True,False,False,False,True,6589.779842861402,269.4012396336678,-284.8581043178829,269.4012396336678,62.333333333333336,0.9820107313880074,0.0075339879605801924,False,0.5215376470022558,False,0.02638888888888885,False,False,0.20675389988551163,0.02638888888888885,True,True,-23.75602582153895,1.4608602602901388,-25.52778113467668,True,selection_limited
13,assignment_isolation,plus_one_randomisation,True,ok,-38.11605567104865,9.296125276338898,-18.380142283940962,-52.892579217032896,17.13667179398176,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007258066091760483,8,24,8,16,0.6666666666666666,"{""insufficient_leverage"": 16}",0.4843946158008659,0.5035618279569891,1.0795027960893413,True,True,False,False,False,True,6060.946037340178,246.41270412786045,-270.17027796151837,246.41270412786045,60.875,0.9704359680364723,0.028325789061558162,False,0.5095962984143467,False,0.02395833333333336,False,False,0.22150884857164696,0.02395833333333336,True,True,-23.757486497366564,1.46601921589649,-25.93515918203389,True,selection_limited
14,assignment_isolation,plus_one_randomisation,True,ok,-37.02521307010407,6.076900293932357,-23.834554424760196,-48.13077571225029,17.257873450527093,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.0073757146767391805,8,24,8,16,0.6666666666666666,"{""insufficient_leverage"": 16}",0.4612430869783811,0.511864406779661,1.4687500000000009,True,True,False,False,False,True,6014.881717522781,242.67522008852916,-266.6636634675327,242.67522008852916,60.875,0.9931409174588066,0.002901022602721047,False,0.5090254566819411,False,0.03819444444444442,False,False,0.2100620445588868,0.03819444444444442,True,True,-23.445478420255725,1.4777341713589494,-27.550448279487718,True,selection_limited
15,assignment_isolation,plus_one_randomisation,True,ok,-21.262133377807608,4.487768083800774,-9.602602746652877,-27.366667920333526,17.324434894839,0.001,1.0,0.001,1.0,,,,,True,False,False,False,True,0.007071067811865475,0.007270293993338055,10,24,10,14,0.5833333333333334,"{""insufficient_leverage"": 14}",0.4938847610722611,0.5040960451977402,1.3104202729321321,True,True,False,False,False,True,5173.553247460621,211.56363416642048,-226.96749694433151,211.56363416642048,60.3,0.9780694780716018,0.002475635532043114,False,0.5288385467574541,False,0.05138888888888893,False,False,0.11590614315650338,0.05138888888888893,False,False,-23.661673303568268,1.4161010718798994,-27.26965569647745,True,selection_limited
16,assignment_isolation,plus_one_randomisation,True,ok,-43.86116668213629,5.082292377111777,-34.65151301090176,-52.73526537818753,16.68210582213902,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007435562735487534,11,24,11,13,0.5416666666666666,"{""insufficient_leverage"": 13}",0.49088983050847457,0.5,0.8259766663666108,True,True,False,False,False,True,4751.444498896116,182.09491065734153,-222.1471840856741,182.09491065734153,59.45454545454545,0.9564389314754267,0.008758167393075089,False,0.4999114534470451,False,0.036111111111111094,False,False,0.2574760038757417,0.036111111111111094,True,True,-23.65323451123349,1.4403877810080539,-27.421162430009776,True,selection_limited
17,assignment_isolation,plus_one_randomisation,True,ok,-40.45073847121134,6.490900958523389,-28.997501346933696,-53.407881154894376,17.579408436987087,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007416967677136975,10,24,10,14,0.5833333333333334,"{""insufficient_leverage"": 14}",0.492868730483997,0.5011494252873563,0.6754610764860266,True,True,False,False,False,True,5574.380992309532,220.18358245167482,-254.51915849410318,220.18358245167482,59.9,1.0091228824191403,0.009991657729732694,False,0.469059679961696,False,0.04097222222222219,False,False,0.22607509643326082,0.04097222222222219,True,True,-23.5668374244546,1.4678904730456974,-27.668766236969645,True,selection_limited
18,assignment_isolation,plus_one_randomisation,True,ok,-33.137894457473436,6.854257265547559,-18.414630281342962,-45.27823394594473,17.453920096183825,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007338408573485779,8,24,8,16,0.6666666666666666,"{""insufficient_leverage"": 16}",0.4564112990674474,0.5119140624999999,1.4227724810138054,True,True,False,False,False,True,5908.65527633188,240.05575975338067,-261.2867144958099,240.05575975338067,61.375,1.0034381854036551,0.05141186530716903,False,0.5016505851530818,False,0.04583333333333334,False,False,0.18497730890968217,0.04583333333333334,True,True,-23.696922480193184,1.4228739791066007,-25.964791697139034,True,selection_limited
19,assignment_isolation,plus_one_randomisation,True,ok,-53.53745312582597,3.1619861184973344,-42.85791861444024,-58.75975828756404,18.46906248157442,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007182430543209377,7,24,7,17,0.7083333333333334,"{""insufficient_leverage"": 17}",0.46392864888310564,0.5038074712643679,1.3170219278818738,True,True,False,False,False,True,6618.905890811747,263.2875191879444,-292.9260082843623,263.2875191879444,61.142857142857146,1.0372636290706982,0.022078953315383596,False,0.5129880509287464,False,0.03229166666666666,False,False,0.28634515967741647,0.03229166666666666,True,True,-23.339106753114475,1.4441402387418407,-25.58008932717686,True,selection_limited
20,assignment_isolation,plus_one_randomisation,True,ok,-24.713149862433585,8.82935370628139,-0.28908433583355375,-38.36447860883436,17.75763473383756,0.002,0.999,0.002,0.999,,,,,True,False,False,False,True,0.007071067811865475,0.007286225391776604,6,24,6,18,0.75,"{""insufficient_leverage"": 18}",0.47051558355437667,0.5080459770114942,1.143378054835274,True,True,False,False,False,True,6537.263062953841,272.3136898724517,-281.9770806086186,272.3136898724517,59.833333333333336,1.0008277053219088,0.012522446673357621,False,0.4836025571394275,False,0.033333333333333326,False,False,0.13412092575815368,0.033333333333333326,True,False,-23.316359507032132,1.4412028363639107,-27.031257815738932,True,selection_limited
21,assignment_isolation,plus_one_randomisation,True,ok,-32.905584816082005,4.950780755630711,-18.563043105123594,-41.275162692416096,17.417938831548216,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.00723668304141769,9,24,9,15,0.625,"{""insufficient_leverage"": 15}",0.4742771980237951,0.5125641025641026,1.4050968143043778,True,True,False,False,False,True,5679.327704644447,229.67751319576396,-252.11684036984136,229.67751319576396,61.77777777777778,0.9907234748298722,0.007564812907870791,False,0.4964170513721409,False,0.02569444444444441,False,False,0.18611022101499733,0.02569444444444441,True,True,-23.31108794898595,1.433874435865656,-24.36286053057472,True,selection_limited
22,assignment_isolation,plus_one_randomisation,True,ok,-23.6338174251094,9.867211544395369,24.071779479053262,-40.690263029301676,16.42205285324804,0.005,0.996,0.005,0.996,,,,,True,False,False,False,True,0.007071067811865475,0.007285173474179942,5,24,5,19,0.7916666666666666,"{""insufficient_leverage"": 19}",0.463739224137931,0.5021186440677967,1.1408252828606937,True,True,False,False,False,True,6979.855522445647,295.84226749337137,-299.30445156633976,295.84226749337137,60.2,0.9282513484725363,0.03779605406337332,False,0.5107269061005528,False,0.023611111111111138,False,False,0.13885766670926325,0.023611111111111138,True,False,-23.621820719662466,1.4424823881117015,-25.017438250240613,True,selection_limited
23,assignment_isolation,plus_one_randomisation,True,ok,-29.117807769699105,4.711070274385467,-19.626008243961802,-37.98822639015127,17.765438872473503,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007303313686475376,7,24,7,17,0.7083333333333334,"{""insufficient_leverage"": 17}",0.46818704284221524,0.519037356321839,1.5826051605422233,True,True,False,False,False,True,6244.50993219733,254.46366143706658,-271.26781320534957,254.46366143706658,62.57142857142857,1.026322690022942,0.013830722511984606,False,0.5159007093084529,False,0.039930555555555525,False,False,0.1567573965957608,0.039930555555555525,True,True,-23.478480594413988,1.383308606281143,-26.45822708782843,True,selection_limited
24,assignment_isolation,plus_one_randomisation,True,ok,-34.07045299813551,2.7777591945210323,-29.352495458837677,-41.587767192607835,16.99923605302037,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007418071417473361,9,24,9,15,0.625,"{""insufficient_leverage"": 15}",0.4856086286594762,0.5034848484848485,1.1655769555341122,True,True,False,False,False,True,5495.342000530274,217.96539755836397,-244.567996052656,217.96539755836397,59.77777777777778,0.9749678567457282,0.021266465110162985,False,0.4811742508391766,False,0.0642361111111111,False,False,0.1964012142307851,0.0642361111111111,True,True,-23.46078797079568,1.433836741639606,-27.135726706316927,True,selection_limited
25,assignment_isolation,plus_one_randomisation,True,ok,-50.62873121820901,9.659680776212886,56.61710710006086,-319.4586433869426,18.52514918696222,0.001,1.0,0.001,1.0,,,,,True,False,False,False,True,0.007071067811865475,0.007135378947565994,4,24,4,20,0.8333333333333334,"{""insufficient_leverage"": 20}",0.4553342267706303,0.5072222222222222,1.6063635607496853,True,True,False,False,False,True,7477.262582828403,320.98879213452693,-364.7957148490072,320.98879213452693,63.0,1.0491776525192822,0.00803270391709972,False,0.5120037654508969,False,0.03576388888888887,False,False,0.26981207078319164,0.03576388888888887,True,False,-23.569733453550544,1.4644072191131299,-27.600225608713426,True,selection_limited
26,assignment_isolation,plus_one_randomisation,True,ok,-35.70781083613545,3.5147244997549065,-29.95967602984746,-46.75114764590309,18.048821117126113,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007211442915898962,4,24,4,20,0.8333333333333334,"{""insufficient_leverage"": 20}",0.4540568181818182,0.5237231182795699,1.7229193953374111,True,True,False,False,False,True,7812.852326347217,320.5422342594928,-333.3273715387846,320.5422342594928,65.25,1.0513837702914792,0.042828640186499047,False,0.48892835641236815,False,0.017013888888888884,False,False,0.19057747714480408,0.017013888888888884,True,True,-23.27959929873756,1.4063240155542045,-26.07702762728886,True,selection_limited
27,assignment_isolation,plus_one_randomisation,True,ok,-32.52520063376858,7.692675521532504,-16.00268817878402,-46.42840494866216,17.519797823169583,0.001,1.0,0.001,1.0,,,,,True,False,False,False,True,0.007071067811865475,0.0072328292668304055,7,24,7,17,0.7083333333333334,"{""insufficient_leverage"": 17}",0.4853811553030302,0.5073076923076922,1.149039783492453,True,True,False,False,False,True,5951.21340644335,243.29977454966092,-261.5088433784994,243.29977454966092,61.714285714285715,0.9954745400100529,0.018033562842899024,False,0.4795494271790139,False,0.03159722222222222,False,False,0.18287169324595012,0.03159722222222222,True,False,-23.489841605361512,1.459100836705683,-25.239671386124893,True,selection_limited
28,assignment_isolation,plus_one_randomisation,True,ok,-44.35619571348755,3.597938597378089,-37.83514664981989,-50.94885544948553,17.55114352948026,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.0073142369431648336,9,24,9,15,0.625,"{""insufficient_leverage"": 15}",0.4830356193514089,0.5040948275862068,1.2850084783304765,True,True,False,False,False,True,5918.621310146274,232.42104126241227,-265.7150420496518,232.42104126241227,61.22222222222222,1.0044515369156735,0.03278452004692239,False,0.5312877149224993,False,0.03923611111111108,False,False,0.24847278241966037,0.03923611111111108,True,True,-23.23206126254925,1.3894935361666854,-26.029738670269563,True,selection_limited
29,assignment_isolation,plus_one_randomisation,True,ok,-33.91284351504506,5.115255292134395,-25.504266007194218,-46.189490250365026,17.450875367296966,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007295598718176496,9,24,9,15,0.625,"{""insufficient_leverage"": 15}",0.4842615698729582,0.5030555555555557,1.2012630661990964,True,True,False,False,False,True,5438.501359072466,217.04012354198824,-243.92528213857295,217.04012354198824,61.111111111111114,0.9952638851077921,0.002854431224375806,False,0.516750419985841,False,0.027083333333333348,False,False,0.19124075448285174,0.027083333333333348,True,True,-23.621922338349037,1.4272249249885924,-25.349656343417614,True,selection_limited
30,assignment_isolation,plus_one_randomisation,True,ok,-41.16540342753031,4.802572239340019,-27.770417973676793,-49.14546419436058,17.425386994809337,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007224842869383428,8,24,8,16,0.6666666666666666,"{""insufficient_leverage"": 16}",0.47945906432748536,0.5143939393939394,1.4582553345315274,True,True,False,False,False,True,5881.110002123932,235.78944409727157,-261.42807148661734,235.78944409727157,62.5,0.9952927644642017,0.008605643120799032,False,0.5105251084224691,False,0.028472222222222232,False,False,0.2332008341479215,0.028472222222222232,True,True,-23.53715325609783,1.4665784471442256,-28.31391231948192,True,selection_limited
31,assignment_isolation,plus_one_randomisation,True,ok,-37.34516459237215,5.176446439302627,-29.010271799539005,-49.041180953014056,18.02480577634471,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.0072711786318158216,10,24,10,14,0.5833333333333334,"{""insufficient_leverage"": 14}",0.48545081967213105,0.5071637426900585,1.4438583821255624,True,True,False,False,False,True,5449.977419932376,214.9947792473744,-247.51621789427153,214.9947792473744,61.2,1.0253003814467723,0.013631621737468414,False,0.48746017531591895,False,0.050694444444444486,False,False,0.20507975732307973,0.050694444444444486,True,True,-23.432170923291785,1.4637827050199466,-27.76588437191931,True,selection_limited
32,assignment_isolation,plus_one_randomisation,True,ok,-18.63853775997202,4.869203195113448,0.8346734338205657,-25.753855144476958,16.821918640250477,0.001,1.0,0.001,1.0,,,,,True,False,False,False,True,0.007071067811865475,0.007458386983169834,8,24,8,16,0.6666666666666666,"{""insufficient_leverage"": 16}",0.4445789865871833,0.5022012578616353,1.1059252968172337,True,True,False,False,False,True,6054.713184415967,252.5579404952721,-260.86433439882427,252.5579404952721,58.625,0.9606426611101342,0.005291134057150372,False,0.49867821457408995,False,0.02430555555555558,False,False,0.10157339297783463,0.02430555555555558,False,False,-23.911671163989492,1.4545149919678706,-28.92926156153558,True,selection_limited
33,assignment_isolation,plus_one_randomisation,True,ok,-32.04643112471362,6.963326273737111,-19.61291742119629,-45.41816577937991,17.88622815319171,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007329225351698563,9,24,9,15,0.625,"{""insufficient_leverage"": 15}",0.4691482477100756,0.507258064516129,1.2287162364612874,True,True,False,False,False,True,5450.753969626947,219.7599047015075,-244.14656090172357,219.7599047015075,61.0,1.0238627877791349,0.005658299129950079,False,0.5061832172821314,False,0.016666666666666663,False,False,0.1745954693829875,0.016666666666666663,True,True,-23.55012978423231,1.4725796827492155,-27.013980026342896,True,selection_limited
34,assignment_isolation,plus_one_randomisation,True,ok,-16.247025192868723,16.623691215745822,316.89319922036555,-33.74380542815098,16.47628414158306,0.059,0.942,0.059,0.942,,,,,False,False,False,False,False,0.007071067811865475,0.007297678340606194,3,24,3,21,0.875,"{""insufficient_leverage"": 21}",0.4532742612831411,0.5023065476190477,1.5480381353566528,True,True,False,False,False,True,7740.615896172057,362.13731224304803,-326.74363801902126,362.13731224304803,63.0,0.9543644747063461,0.01939516673135441,False,0.5401073361369146,False,0.032986111111111105,False,False,0.08714235980959271,0.032986111111111105,False,False,-23.579884600350866,1.3938977794780094,-25.68786260847385,True,selection_limited
35,assignment_isolation,plus_one_randomisation,True,ok,-27.50293975554239,6.050081983008546,37.30500111055086,-37.263220222255015,17.3792889907525,0.002,0.999,0.002,0.999,,,,,True,False,False,False,True,0.007071067811865475,0.007406889356237726,5,24,5,19,0.7916666666666666,"{""insufficient_leverage"": 19}",0.462423489442947,0.5163841807909606,0.9842194413873397,True,True,False,False,False,True,7143.008895085869,305.39724585994264,-305.38854150821436,305.39724585994264,59.0,0.9887667826297808,0.031223850720318684,False,0.49163322241753427,False,0.033333333333333326,False,False,0.15335010915869446,0.033333333333333326,True,False,-23.57750480658842,1.4445555084045056,-27.950151091269948,True,selection_limited
36,assignment_isolation,plus_one_randomisation,True,ok,-29.594132443555605,6.445475673909416,-18.994476498988746,-47.55688290446116,16.567254885249113,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007411027171315575,7,24,7,17,0.7083333333333334,"{""insufficient_leverage"": 17}",0.46575235109717866,0.5005847953216375,1.1165252241796126,True,True,False,False,False,True,6083.0820292710405,247.9216955740883,-267.33250873342786,247.9216955740883,58.857142857142854,0.9419515116460109,0.03003566853917928,False,0.5204617380361384,False,0.03680555555555559,False,False,0.17531120033293027,0.03680555555555559,True,True,-23.70392056695167,1.4736345082106255,-27.07758787146017,True,selection_limited
37,assignment_isolation,plus_one_randomisation,True,ok,-20.94182284659166,5.02671722053819,-13.079232679434657,-35.048006316854746,16.288336070671935,0.003,0.998,0.003,0.998,,,,,True,False,False,False,True,0.007071067811865475,0.007313922036769015,6,24,6,18,0.75,"{""insufficient_leverage"": 18}",0.44000287252056125,0.5098360655737705,1.5648096542010796,True,True,False,False,False,True,6571.157039959484,270.5284018284531,-282.56021157752554,270.5284018284531,61.5,0.9342532254448281,0.0007260291550651179,False,0.49976524542318845,False,0.03506944444444443,False,False,0.12007386113798113,0.03506944444444443,False,False,-23.198031056050485,1.4303354753599433,-25.344916895240072,True,selection_limited
38,assignment_isolation,plus_one_randomisation,True,ok,-37.848745907891235,5.123560468881397,-22.648317619469726,-45.77277448970444,17.942285109397737,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.0073788197168798975,9,24,9,15,0.625,"{""insufficient_leverage"": 15}",0.48097185053028046,0.5035519125683061,1.1790944877825293,True,True,False,False,False,True,5144.956198782471,205.88005584196847,-231.53796538290877,205.88005584196847,59.55555555555556,1.0217056456794547,0.005204318789174012,False,0.4998724088919658,False,0.030208333333333337,False,False,0.20869282662604424,0.030208333333333337,True,True,-23.366482164585634,1.4745941105750668,-26.240859553158003,True,selection_limited
